Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2021,Don't Look Up,188.404,4819,POPULAR,Comedy
2021,Don't Look Up,188.404,4819,POPULAR,Drama
2021,Don't Look Up,188.404,4819,POPULAR,Science Fiction
2017,Cars 3,186.621,4416,AVERAGE,Animation
2017,Cars 3,186.621,4416,AVERAGE,Adventure
2017,Cars 3,186.621,4416,AVERAGE,Comedy
2017,Cars 3,186.621,4416,AVERAGE,Family
2007,Spider-Man 3,186.125,11340,BELOW_AVERAGE,Fantasy
2007,Spider-Man 3,186.125,11340,BELOW_AVERAGE,Action
2007,Spider-Man 3,186.125,11340,BELOW_AVERAGE,Adventure
2021,Last Shoot Out,185.045,92,BELOW_AVERAGE,Western
2021,Last Shoot Out,185.045,92,BELOW_AVERAGE,Action
2021,Last Shoot Out,185.045,92,BELOW_AVERAGE,Thriller
2019,Sator,184.487,66,NOT_POPULAR,Horror
2010,Iron Man 2,183.136,17594,AVERAGE,Adventure
2010,Iron Man 2,183.136,17594,AVERAGE,Action
2010,Iron Man 2,183.136,17594,AVERAGE,Science Fiction
2020,Soul,182.718,7736,POPULAR,Animation
2020,Soul,182.718,7736,POPULAR,Comedy
2020,Soul,182.718,7736,POPULAR,Fantasy
2020,Soul,182.718,7736,POPULAR,Family
2011,Pirates of the Caribbean: On Stranger Tides,182.133,11712,BELOW_AVERAGE,Adventure
2011,Pirates of the Caribbean: On Stranger Tides,182.133,11712,BELOW_AVERAGE,Action
2011,Pirates of the Caribbean: On Stranger Tides,182.133,11712,BELOW_AVERAGE,Fantasy
2021,Phobias,181.527,27,NOT_POPULAR,Horror
2021,Phobias,181.527,27,NOT_POPULAR,Thriller
2021,A Quiet Place Part II,181.389,3997,POPULAR,Science Fiction
2021,A Quiet Place Part II,181.389,3997,POPULAR,Thriller
2021,A Quiet Place Part II,181.389,3997,POPULAR,Horror
1972,What the Peeper Saw,181.317,19,NOT_POPULAR,Horror
1972,What the Peeper Saw,181.317,19,NOT_POPULAR,Drama
1972,What the Peeper Saw,181.317,19,NOT_POPULAR,Thriller
2012,The Dark Knight Rises,179.587,19126,POPULAR,Action
2012,The Dark Knight Rises,179.587,19126,POPULAR,Crime
2012,The Dark Knight Rises,179.587,19126,POPULAR,Drama
2012,The Dark Knight Rises,179.587,19126,POPULAR,Thriller
2021,Trolls Holiday in Harmony,179.019,102,POPULAR,Animation
2021,Trolls Holiday in Harmony,179.019,102,POPULAR,Fantasy
2021,Trolls Holiday in Harmony,179.019,102,POPULAR,Family
2016,Batman v Superman: Dawn of Justice,178.212,15596,NOT_POPULAR,Action
2016,Batman v Superman: Dawn of Justice,178.212,15596,NOT_POPULAR,Adventure
2016,Batman v Superman: Dawn of Justice,178.212,15596,NOT_POPULAR,Fantasy
2021,Motherly,176.378,95,POPULAR,Thriller
2021,Motherly,176.378,95,POPULAR,Horror
2021,Nobody,175.065,4292,POPULAR,Action
2021,Nobody,175.065,4292,POPULAR,Crime
2021,Nobody,175.065,4292,POPULAR,Thriller
2018,My Hero Academia: Two Heroes,174.756,743,POPULAR,Animation
2018,My Hero Academia: Two Heroes,174.756,743,POPULAR,Action
2018,My Hero Academia: Two Heroes,174.756,743,POPULAR,Adventure
2018,My Hero Academia: Two Heroes,174.756,743,POPULAR,Fantasy
2009,Harry Potter and the Half-Blood Prince,174.697,15861,POPULAR,Adventure
2009,Harry Potter and the Half-Blood Prince,174.697,15861,POPULAR,Fantasy
2022,Book of Love,174.481,20,NOT_POPULAR,Comedy
2022,Book of Love,174.481,20,NOT_POPULAR,Romance
2021,Jurassic Hunt,174.421,180,NOT_POPULAR,Action
2021,Jurassic Hunt,174.421,180,NOT_POPULAR,Science Fiction
2021,Jurassic Hunt,174.421,180,NOT_POPULAR,Thriller
2021,American Underdog,173.962,54,POPULAR,Drama
2008,The Dark Knight,173.923,26994,POPULAR,Drama
2008,The Dark Knight,173.923,26994,POPULAR,Action
2008,The Dark Knight,173.923,26994,POPULAR,Crime
2008,The Dark Knight,173.923,26994,POPULAR,Thriller
2021,Jujutsu Kaisen 0,173.575,21,POPULAR,Animation
2021,Jujutsu Kaisen 0,173.575,21,POPULAR,Action
2021,Jujutsu Kaisen 0,173.575,21,POPULAR,Adventure
2021,Jujutsu Kaisen 0,173.575,21,POPULAR,Mystery
2020,Ava,173.205,1917,NOT_POPULAR,Action
2020,Ava,173.205,1917,NOT_POPULAR,Crime
2020,Ava,173.205,1917,NOT_POPULAR,Drama
2020,Ava,173.205,1917,NOT_POPULAR,Thriller
2010,Three Steps Above Heaven,172.85,2394,POPULAR,Romance
2010,Three Steps Above Heaven,172.85,2394,POPULAR,Drama
2021,Sinkhole,172.571,36,AVERAGE,Comedy
2021,Sinkhole,172.571,36,AVERAGE,Drama
2010,Undisputed III: Redemption,172.362,604,POPULAR,Action
2010,Undisputed III: Redemption,172.362,604,POPULAR,Thriller
1995,Toy Story,171.714,15127,POPULAR,Animation
1995,Toy Story,171.714,15127,POPULAR,Adventure
1995,Toy Story,171.714,15127,POPULAR,Family
1995,Toy Story,171.714,15127,POPULAR,Comedy
2020,Roald Dahl's The Witches,171.361,2092,BELOW_AVERAGE,Family
2020,Roald Dahl's The Witches,171.361,2092,BELOW_AVERAGE,Fantasy
2020,Roald Dahl's The Witches,171.361,2092,BELOW_AVERAGE,Adventure
2020,Roald Dahl's The Witches,171.361,2092,BELOW_AVERAGE,Comedy
2020,Roald Dahl's The Witches,171.361,2092,BELOW_AVERAGE,Horror
2021,El Paseo 6,170.869,5,NOT_POPULAR,Comedy
2021,Separation,170.565,127,NOT_POPULAR,Horror
2021,Separation,170.565,127,NOT_POPULAR,Drama
2009,Brothers,169.495,2085,AVERAGE,Drama
2009,Brothers,169.495,2085,AVERAGE,Thriller
2009,Brothers,169.495,2085,AVERAGE,War
2001,Shrek,169.438,13610,POPULAR,Animation
2001,Shrek,169.438,13610,POPULAR,Comedy
2001,Shrek,169.438,13610,POPULAR,Fantasy
2001,Shrek,169.438,13610,POPULAR,Adventure
2001,Shrek,169.438,13610,POPULAR,Family
2022,Jackass Forever,169.376,49,AVERAGE,Action
2022,Jackass Forever,169.376,49,AVERAGE,Comedy
2022,Jackass Forever,169.376,49,AVERAGE,Documentary
2014,Big Hero 6,169.209,13447,POPULAR,Adventure
2014,Big Hero 6,169.209,13447,POPULAR,Family
2014,Big Hero 6,169.209,13447,POPULAR,Animation
2014,Big Hero 6,169.209,13447,POPULAR,Action
2014,Big Hero 6,169.209,13447,POPULAR,Comedy
2021,Monster Pets: A Hotel Transylvania Short,169.005,295,POPULAR,Animation
2021,Monster Pets: A Hotel Transylvania Short,169.005,295,POPULAR,Comedy
2021,Monster Pets: A Hotel Transylvania Short,169.005,295,POPULAR,Fantasy
2015,Off Course,168.353,254,BELOW_AVERAGE,Romance
2015,Off Course,168.353,254,BELOW_AVERAGE,Comedy
2014,The Hobbit: The Battle of the Five Armies,168.034,11790,POPULAR,Action
2014,The Hobbit: The Battle of the Five Armies,168.034,11790,POPULAR,Adventure
2014,The Hobbit: The Battle of the Five Armies,168.034,11790,POPULAR,Fantasy
2021,Major Grom: Plague Doctor,168.017,405,AVERAGE,Action
2021,Major Grom: Plague Doctor,168.017,405,AVERAGE,Adventure
2021,Monster Family 2,167.912,28,AVERAGE,Animation
2021,Monster Family 2,167.912,28,AVERAGE,Family
2021,Gunpowder Milkshake,167.503,525,BELOW_AVERAGE,Action
2021,Gunpowder Milkshake,167.503,525,BELOW_AVERAGE,Crime
2021,Gunpowder Milkshake,167.503,525,BELOW_AVERAGE,Thriller
1986,Beautiful Sisters: Flesh Slave,167.255,4,NOT_POPULAR,Crime
1986,Beautiful Sisters: Flesh Slave,167.255,4,NOT_POPULAR,Horror
2021,Narco Sub,166.671,183,AVERAGE,Action
2021,Narco Sub,166.671,183,AVERAGE,Drama
2021,Narco Sub,166.671,183,AVERAGE,Crime
2007,Harry Potter and the Order of the Phoenix,166.458,16081,POPULAR,Adventure
2007,Harry Potter and the Order of the Phoenix,166.458,16081,POPULAR,Fantasy
2007,Harry Potter and the Order of the Phoenix,166.458,16081,POPULAR,Mystery
2015,Legend,165.617,2856,AVERAGE,Crime
2015,Legend,165.617,2856,AVERAGE,Thriller
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,POPULAR,Animation
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,POPULAR,Comedy
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,POPULAR,Mystery
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,POPULAR,Family
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,POPULAR,Fantasy
2021,Descendants: The Royal Wedding,165.257,97,AVERAGE,TV Movie
2021,Descendants: The Royal Wedding,165.257,97,AVERAGE,Animation
2021,Descendants: The Royal Wedding,165.257,97,AVERAGE,Comedy
2021,Descendants: The Royal Wedding,165.257,97,AVERAGE,Family
2021,Descendants: The Royal Wedding,165.257,97,AVERAGE,Drama
2019,Frozen II,164.81,8052,POPULAR,Family
2019,Frozen II,164.81,8052,POPULAR,Animation
2019,Frozen II,164.81,8052,POPULAR,Adventure
2019,Frozen II,164.81,8052,POPULAR,Comedy
2019,Frozen II,164.81,8052,POPULAR,Fantasy
2021,Swim,164.687,27,POPULAR,Horror
2021,Swim,164.687,27,POPULAR,Action
2021,Mutation on Mars,164.623,22,AVERAGE,Drama
2021,Mutation on Mars,164.623,22,AVERAGE,Science Fiction
2021,Zone 414,164.567,151,NOT_POPULAR,Science Fiction
2021,Zone 414,164.567,151,NOT_POPULAR,Thriller
2021,Zone 414,164.567,151,NOT_POPULAR,Mystery
2011,Harry Potter and the Deathly Hallows: Part 2,163.782,16964,POPULAR,Fantasy
2011,Harry Potter and the Deathly Hallows: Part 2,163.782,16964,POPULAR,Adventure
2015,Avengers: Age of Ultron,163.611,19473,POPULAR,Action
2015,Avengers: Age of Ultron,163.611,19473,POPULAR,Adventure
2015,Avengers: Age of Ultron,163.611,19473,POPULAR,Science Fiction
2017,Thor: Ragnarok,163.564,17313,POPULAR,Action
2017,Thor: Ragnarok,163.564,17313,POPULAR,Adventure
2017,Thor: Ragnarok,163.564,17313,POPULAR,Fantasy
2017,Thor: Ragnarok,163.564,17313,POPULAR,Science Fiction
2019,It Chapter Two,162.984,6739,AVERAGE,Horror
2019,It Chapter Two,162.984,6739,AVERAGE,Fantasy
1994,The Lion King,162.049,15064,POPULAR,Family
1994,The Lion King,162.049,15064,POPULAR,Animation
1994,The Lion King,162.049,15064,POPULAR,Drama
2021,King Richard,161.55,845,POPULAR,Drama
2021,King Richard,161.55,845,POPULAR,History
2021,Last Night in Soho,161.493,1360,POPULAR,Thriller
2021,Last Night in Soho,161.493,1360,POPULAR,Horror
2021,Last Night in Soho,161.493,1360,POPULAR,Mystery
1992,Batman Returns,161.321,5075,AVERAGE,Action
1992,Batman Returns,161.321,5075,AVERAGE,Fantasy
2010,The Twilight Saga: Eclipse,161.157,7381,BELOW_AVERAGE,Adventure
2010,The Twilight Saga: Eclipse,161.157,7381,BELOW_AVERAGE,Fantasy
2010,The Twilight Saga: Eclipse,161.157,7381,BELOW_AVERAGE,Drama
2010,The Twilight Saga: Eclipse,161.157,7381,BELOW_AVERAGE,Romance
2021,Wild Indian,161.074,21,BELOW_AVERAGE,Crime
2021,Wild Indian,161.074,21,BELOW_AVERAGE,Drama
2021,Wild Indian,161.074,21,BELOW_AVERAGE,Thriller
2012,Project X,160.9,5048,AVERAGE,Comedy
2021,The Protégé,160.697,531,AVERAGE,Action
2021,Ida Red,160.579,25,NOT_POPULAR,Crime
2021,Ida Red,160.579,25,NOT_POPULAR,Thriller
2021,Ida Red,160.579,25,NOT_POPULAR,Drama
2021,Ida Red,160.579,25,NOT_POPULAR,Action
2013,The Haunting of Helena,159.578,119,NOT_POPULAR,Horror
2013,The Haunting of Helena,159.578,119,NOT_POPULAR,Thriller
2020,Vanguard,159.416,395,BELOW_AVERAGE,Action
2020,Vanguard,159.416,395,BELOW_AVERAGE,Adventure
2020,Vanguard,159.416,395,BELOW_AVERAGE,Crime
2003,Pirates of the Caribbean: The Curse of the Black Pearl,159.245,17095,POPULAR,Adventure
2003,Pirates of the Caribbean: The Curse of the Black Pearl,159.245,17095,POPULAR,Fantasy
2003,Pirates of the Caribbean: The Curse of the Black Pearl,159.245,17095,POPULAR,Action
2021,"The Simpsons: The Good, the Bart, and the Loki",159.137,510,POPULAR,Animation
2021,"The Simpsons: The Good, the Bart, and the Loki",159.137,510,POPULAR,Comedy
2021,"The Simpsons: The Good, the Bart, and the Loki",159.137,510,POPULAR,Family
2021,The Marksman,158.638,1118,AVERAGE,Action
2021,The Marksman,158.638,1118,AVERAGE,Thriller
2021,The Marksman,158.638,1118,AVERAGE,Crime
2021,Vicky and Her Mystery,158.14,287,POPULAR,Adventure
2021,Vicky and Her Mystery,158.14,287,POPULAR,Family
2021,Vicky and Her Mystery,158.14,287,POPULAR,Drama
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,POPULAR,Animation
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,POPULAR,Adventure
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,POPULAR,Comedy
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,POPULAR,Fantasy
2021,7 Prisoners,158.066,216,AVERAGE,Drama
2021,7 Prisoners,158.066,216,AVERAGE,Crime
2022,11M,157.39,11,BELOW_AVERAGE,Documentary
2021,Seobok: Project Clone,156.421,110,POPULAR,Science Fiction
2021,Seobok: Project Clone,156.421,110,POPULAR,Action
2004,Shrek 2,155.923,9736,POPULAR,Animation
2004,Shrek 2,155.923,9736,POPULAR,Family
2004,Shrek 2,155.923,9736,POPULAR,Comedy
2004,Shrek 2,155.923,9736,POPULAR,Fantasy
2004,Shrek 2,155.923,9736,POPULAR,Adventure
2010,Percy Jackson & the Olympians: The Lightning Thief,155.793,6222,BELOW_AVERAGE,Adventure
2010,Percy Jackson & the Olympians: The Lightning Thief,155.793,6222,BELOW_AVERAGE,Fantasy
2010,Percy Jackson & the Olympians: The Lightning Thief,155.793,6222,BELOW_AVERAGE,Family
2016,Your Name.,155.483,8426,POPULAR,Romance
2016,Your Name.,155.483,8426,POPULAR,Animation
2016,Your Name.,155.483,8426,POPULAR,Drama
2021,Chief Daddy 2: Going for Broke,155.401,59,NOT_POPULAR,Comedy
2016,Captain America: Civil War,155.386,19474,POPULAR,Adventure
2016,Captain America: Civil War,155.386,19474,POPULAR,Action
2016,Captain America: Civil War,155.386,19474,POPULAR,Science Fiction
2019,Joker,155.06,20016,POPULAR,Crime
2019,Joker,155.06,20016,POPULAR,Thriller
2019,Joker,155.06,20016,POPULAR,Drama
2012,Jack Reacher,154.981,5678,AVERAGE,Crime
2012,Jack Reacher,154.981,5678,AVERAGE,Drama
2012,Jack Reacher,154.981,5678,AVERAGE,Thriller
2012,Jack Reacher,154.981,5678,AVERAGE,Action
2022,The Invisible Thread,154.77,43,AVERAGE,Comedy
2022,The Invisible Thread,154.77,43,AVERAGE,Drama
2021,SAS: Red Notice,154.104,344,NOT_POPULAR,Drama
2021,SAS: Red Notice,154.104,344,NOT_POPULAR,Action
2021,SAS: Red Notice,154.104,344,NOT_POPULAR,Thriller
2020,Mulan,153.973,5520,AVERAGE,Adventure
2020,Mulan,153.973,5520,AVERAGE,Fantasy
2020,Mulan,153.973,5520,AVERAGE,Drama
2022,I Want You Back,153.819,89,BELOW_AVERAGE,Comedy
2022,I Want You Back,153.819,89,BELOW_AVERAGE,Romance
2006,Pirates of the Caribbean: Dead Man's Chest,152.964,13140,POPULAR,Adventure
2006,Pirates of the Caribbean: Dead Man's Chest,152.964,13140,POPULAR,Fantasy
2006,Pirates of the Caribbean: Dead Man's Chest,152.964,13140,POPULAR,Action
2009,Ninja Assassin,152.29,1115,BELOW_AVERAGE,Action
2013,The Wolf of Wall Street,152.102,19325,POPULAR,Crime
2013,The Wolf of Wall Street,152.102,19325,POPULAR,Drama
2013,The Wolf of Wall Street,152.102,19325,POPULAR,Comedy
2021,Hilda and the Mountain King,151.978,50,POPULAR,Animation
2021,Hilda and the Mountain King,151.978,50,POPULAR,Adventure
2021,Hilda and the Mountain King,151.978,50,POPULAR,Fantasy
